label,pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9,pixel10,pixel11,pixel12,pixel13,pixel14,pixel15,pixel16,pixel17,pixel18,pixel19,pixel20,pixel21,pixel22,pixel23,pixel24,pixel25,pixel26,pixel27,pixel28,pixel29,pixel30,pixel31,pixel32,pixel33,pixel34,pixel35,pixel36,pixel37,pixel38,pixel39,pixel40,pixel41,pixel42,pixel43,pixel44,pixel45,pixel46,pixel47,pixel48,pixel49,pixel50,pixel51,pixel52,pixel53,pixel54,pixel55,pixel56,pixel57,pixel58,pixel59,pixel60,pixel61,pixel62,pixel63,pixel64,pixel65,pixel66,pixel67,pixel68,pixel69,pixel70,pixel71,pixel72,pixel73,pixel74,pixel75,pixel76,pixel77,pixel78,pixel79,pixel80,pixel81,pixel82,pixel83,pixel84,pixel85,pixel86,pixel87,pixel88,pixel89,pixel90,pixel91,pixel92,pixel93,pixel94,pixel95,pixel96,pixel97,pixel98,pixel99,pixel100,pixel101,pixel102,pixel103,pixel104,pixel105,pixel106,pixel107,pixel108,pixel109,pixel110,pixel111,pixel112,pixel113,pixel114,pixel115,pixel116,pixel117,pixel118,pixel119,pixel120,pixel121,pixel122,pixel123,pixel124,pixel125,pixel126,pixel127,pixel128
3,0,2,0,0,160,0,0,1,5,13,0,78,6,84,0,0,12,0,16,12,98,0,0,2,4,8,57,1084,17,0,6,3,8,52,63,414,293,11,0,8,0,3,1,84,528,0,0,53,0,3,0,63,124,48,16,49,0,0,0,140,217,0,15,7,2,0,0,87,1953,225,46,3,0,0,103,273,1459,71,0,1,1,0,51,0,68,27,0,4,3,1,95,399,21,21,17,0,8,0,102,37,79,4,0,2,2,7,25,19,1,1,1,0,0,2,61,17,0,0,1,0,4,0,71,39,3,0,0,0
3,0,0,12,0,171,6,0,0,0,8,0,76,7,85,0,0,3,2,0,32,108,3,0,1,1,1,73,1072,20,0,6,3,7,53,65,392,312,11,0,0,0,3,0,87,535,1,17,32,0,4,0,64,133,54,9,0,0,0,1,143,224,1,0,1,3,1,0,86,1928,246,49,3,0,1,103,281,1512,75,7,1,3,0,51,0,65,26,1,1,2,1,97,403,21,21,0,0,0,10,103,38,81,0,0,2,0,6,24,12,0,1,0,0,0,19,67,22,0,0,0,0,9,12,75,53,4,0,0,0
3,0,1,0,3,167,0,0,1,0,4,1,79,3,88,0,0,3,0,1,15,97,1,5,3,0,1,76,1037,16,0,0,9,0,67,68,400,311,9,0,2,2,9,1,102,536,1,0,38,0,4,1,63,136,53,5,2,5,0,1,143,222,2,0,1,0,7,0,86,1528,327,48,2,0,5,105,294,1604,75,8,0,8,0,51,0,64,28,0,1,0,38,79,413,22,21,0,0,0,1,108,35,81,0,0,3,0,2,20,9,6,1,0,3,1,3,59,25,0,0,12,0,0,3,87,40,0,0,2,0
3,0,0,0,0,167,0,0,0,1,2,1,96,3,88,0,0,1,1,3,16,98,1,0,1,0,0,79,1021,15,1,5,3,12,59,62,383,326,11,0,3,0,0,1,96,540,2,0,39,0,0,1,63,138,55,7,0,3,7,1,142,221,2,0,0,0,9,3,91,1548,320,46,3,0,10,115,303,1639,77,9,0,0,0,55,0,65,28,0,1,16,1,56,416,20,22,0,0,0,3,111,40,80,2,0,3,1,2,28,17,0,4,0,0,4,2,63,23,0,1,0,2,1,0,79,39,3,0,0,0
3,0,6,0,0,163,0,0,1,3,8,1,96,5,87,0,0,0,0,1,11,98,0,0,1,4,0,83,998,15,0,6,1,7,51,62,391,336,4,0,0,0,3,0,89,550,0,0,39,0,1,3,65,150,49,6,1,0,0,0,142,222,1,0,0,2,0,1,87,1595,392,46,0,0,0,107,318,1685,77,0,0,2,0,51,0,65,24,0,2,3,0,79,423,28,23,0,0,0,3,109,41,80,1,0,1,0,1,29,24,0,4,0,0,3,3,61,22,0,1,1,0,1,3,78,43,3,0,0,0
3,0,0,0,1,165,0,0,2,0,0,0,94,8,87,0,0,9,0,17,7,98,0,1,0,9,9,87,1034,15,0,7,3,8,49,56,390,345,19,0,3,0,3,1,89,550,7,0,39,0,1,2,65,140,57,7,0,0,0,1,146,215,0,1,0,0,1,0,84,1593,413,51,4,0,2,105,318,1692,71,8,0,0,1,56,0,72,34,0,0,7,1,79,422,31,23,0,0,0,1,107,39,80,1,0,1,0,1,26,20,0,4,0,0,3,3,63,22,0,1,0,0,0,0,79,49,3,1,0,0
3,0,0,6,0,174,0,0,0,0,4,17,96,10,80,1,0,3,1,1,15,99,0,2,0,0,0,77,990,23,0,6,3,57,51,60,376,342,0,0,0,0,5,1,86,554,5,0,32,0,3,1,63,143,67,7,0,0,0,1,144,227,1,0,5,0,0,0,88,1602,463,48,3,0,0,103,312,1676,88,0,0,3,0,52,0,67,28,0,12,3,1,83,415,25,21,0,15,10,0,103,38,81,1,0,3,0,0,28,17,2,3,0,0,6,11,62,24,0,0,2,0,0,4,78,51,3,0,0,0
3,0,0,0,0,177,0,0,1,0,0,1,101,2,84,0,0,0,1,1,24,94,0,0,2,0,2,79,968,3,0,6,3,60,51,59,358,348,10,11,0,0,3,3,86,551,0,0,30,0,2,4,63,148,54,3,4,0,0,0,143,229,2,0,0,0,0,0,88,1612,470,54,17,0,0,102,310,1682,88,1,0,1,0,49,0,66,30,0,4,3,0,79,422,23,22,0,0,15,0,101,40,82,0,0,1,14,3,26,24,2,3,1,0,7,5,65,23,0,1,1,0,6,0,77,51,1,1,0,0
3,0,1,12,6,159,0,0,0,0,3,1,100,0,95,1,0,4,0,0,28,101,0,1,0,0,0,79,1032,10,1,5,3,20,50,60,368,332,10,0,4,0,2,4,82,532,2,0,32,0,2,1,63,132,54,0,1,0,0,1,143,209,2,66,14,1,0,0,87,1713,398,48,3,0,0,99,300,1868,84,7,1,3,0,55,0,67,27,0,0,2,1,70,384,23,21,0,0,0,7,108,35,83,0,0,1,0,0,24,22,2,3,1,0,0,12,63,24,0,0,2,0,4,0,67,48,3,0,0,0
3,0,1,0,6,172,6,0,0,0,4,1,96,14,92,0,0,3,0,2,7,108,0,0,2,0,0,57,853,24,0,4,3,32,48,59,350,334,11,19,3,0,4,0,84,540,3,11,56,0,4,1,65,137,56,12,4,0,0,0,137,211,3,11,7,1,0,0,88,1695,936,30,0,0,0,91,111,1937,110,0,14,2,0,56,0,83,81,0,19,1,1,68,298,25,15,1,4,8,3,70,38,81,0,0,1,2,0,27,22,0,3,1,0,0,0,60,25,0,1,1,0,8,0,83,119,0,1,0,0
3,0,0,0,3,140,0,0,0,0,5,6,100,16,76,0,0,0,1,8,12,103,0,0,1,0,1,237,1166,15,0,6,3,103,19,54,172,120,11,0,3,0,2,0,107,49,2,4,11,0,1,0,71,102,49,0,1,0,0,1,148,231,3,0,0,0,0,0,94,2103,205,48,4,0,2,103,249,2300,69,13,0,3,0,55,0,70,28,9,5,4,0,94,316,23,20,8,0,4,0,63,38,78,7,0,1,0,5,28,21,7,10,1,0,0,8,60,24,1,0,3,0,0,0,62,83,20,0,0,0
3,0,0,0,1,131,0,0,0,0,16,1,100,24,80,0,7,1,2,1,12,107,0,7,5,0,0,196,1124,23,0,14,4,128,15,55,246,166,7,0,0,0,3,0,106,68,1,0,0,0,2,0,70,107,48,0,0,1,1,2,153,223,3,0,0,0,0,0,63,2463,1264,62,3,0,0,75,110,1482,183,7,1,4,0,28,0,88,91,0,1,27,3,81,247,32,19,0,0,0,1,66,40,99,0,0,20,4,1,22,14,12,0,1,1,3,4,63,24,15,0,3,0,0,1,100,145,0,0,4,4
3,0,0,0,0,151,0,0,8,0,0,3,102,3,88,25,3,7,1,0,12,99,0,0,4,0,0,79,921,17,0,18,8,105,19,56,285,416,18,0,0,0,4,1,87,570,0,0,0,0,4,3,60,155,57,0,0,0,0,1,140,223,16,0,0,15,0,0,86,2511,1273,63,3,5,0,76,108,1487,184,12,0,3,15,53,0,89,91,0,1,0,8,87,244,32,20,0,0,0,3,67,35,83,7,0,1,0,2,14,14,0,18,1,0,3,3,55,17,0,12,0,0,2,3,145,152,0,0,0,0
3,0,0,0,0,150,0,0,10,0,1,1,102,12,81,0,11,3,0,2,10,124,0,3,12,0,0,79,928,15,4,2,8,96,20,57,284,419,17,0,0,0,3,1,87,578,2,0,0,0,4,1,61,153,60,0,0,0,0,1,137,224,15,0,0,3,0,0,86,2361,784,56,1,0,0,77,144,1922,110,0,2,3,0,44,0,80,101,0,3,4,2,27,257,31,20,0,0,24,9,79,39,85,0,0,3,9,0,23,14,1,4,1,0,11,0,59,23,0,1,2,0,2,1,80,81,1,1,0,0
3,0,11,0,0,148,0,0,0,0,25,1,101,4,86,1,0,0,9,2,12,99,0,6,0,0,7,71,903,16,0,4,2,108,17,56,274,393,22,0,0,1,0,0,88,559,1,0,0,0,0,2,56,141,58,0,0,8,0,0,140,217,2,0,0,0,0,0,80,1756,1668,62,1,0,1,72,90,1787,224,6,0,1,1,53,0,94,103,0,3,3,2,96,245,33,20,0,0,0,0,79,38,90,0,0,1,14,0,23,14,3,4,0,0,12,1,63,22,0,0,0,1,1,9,102,133,1,1,0,1
3,0,0,0,0,165,0,0,0,0,0,0,80,6,88,0,0,0,2,2,11,100,0,1,1,0,3,27,655,16,0,5,3,9,19,62,302,503,24,0,0,0,3,4,82,675,1,0,0,0,3,0,61,158,87,0,0,0,0,22,99,220,34,0,0,7,1,0,83,1793,1802,65,3,0,0,72,91,1793,259,22,2,10,0,52,0,92,105,0,1,32,1,39,242,32,20,3,0,0,16,81,36,92,0,0,3,0,8,21,0,2,3,0,1,0,3,58,39,0,0,0,0,14,0,97,160,3,0,0,0
3,2,0,0,10,162,0,0,0,11,0,3,88,4,90,1,0,0,7,11,12,99,0,1,1,0,0,35,670,16,0,8,4,3,21,62,268,519,28,0,0,0,2,13,95,690,1,0,0,0,3,0,60,161,84,0,0,0,0,0,91,220,39,0,0,4,0,0,81,2490,1219,65,3,0,3,71,97,2345,193,12,0,0,0,55,0,92,103,0,1,0,2,81,246,31,19,0,0,0,1,56,39,93,2,0,1,0,2,31,10,3,3,1,0,1,3,64,13,0,0,2,0,0,1,95,135,3,0,0,0
3,0,0,0,1,154,0,0,1,0,0,3,94,0,73,0,0,0,1,0,19,96,4,2,0,0,1,243,1113,0,5,7,1,0,17,52,153,95,4,0,0,0,2,1,103,56,16,0,0,0,3,1,79,127,53,0,0,0,0,1,181,268,0,0,0,17,0,4,87,1808,88,38,0,3,1,129,577,1894,30,11,0,0,9,94,0,48,25,0,1,0,1,96,563,20,19,0,0,0,0,143,20,82,3,0,2,0,1,8,14,7,0,1,0,2,1,53,1,7,13,1,0,0,1,32,4,0,11,0,0
3,0,0,0,0,124,0,0,2,1,3,11,98,0,84,0,0,2,1,20,8,95,5,4,1,0,0,280,1166,19,0,6,2,99,20,44,287,126,18,0,0,0,3,0,112,76,5,0,0,0,3,1,70,103,43,0,0,0,0,1,167,225,3,0,0,1,0,0,68,1818,108,39,4,0,0,124,521,1940,39,7,0,2,1,84,0,48,27,1,0,2,2,119,548,24,19,0,0,0,1,123,26,79,8,0,1,0,0,18,14,17,0,0,0,3,1,63,15,0,3,1,0,0,1,38,8,15,2,0,0
3,0,0,0,2,115,0,0,0,0,0,1,109,23,79,0,0,3,0,1,10,114,1,1,2,0,0,267,1175,31,0,4,3,137,20,55,284,123,4,0,0,0,3,1,109,77,2,0,0,0,2,2,71,108,41,0,0,0,0,1,170,225,3,0,0,2,0,0,96,1788,117,0,5,0,1,124,544,1907,41,6,1,4,0,85,0,60,28,0,2,3,0,85,560,18,31,0,0,0,2,115,27,78,3,0,15,0,2,19,14,0,5,0,12,3,1,64,16,2,8,3,3,2,0,45,7,0,3,11,1
3,0,1,0,1,129,0,0,0,1,3,1,109,4,75,6,10,2,1,2,9,97,0,1,1,2,0,245,1162,15,0,7,8,135,21,57,287,136,4,0,0,0,2,1,111,377,3,0,0,0,2,1,69,108,41,0,0,0,0,3,163,224,3,0,0,1,0,0,94,1694,129,2,7,0,0,116,537,1863,44,11,1,3,0,79,0,49,25,1,2,3,1,83,557,18,24,0,0,0,2,116,25,83,0,9,0,0,1,21,22,3,6,0,1,3,3,63,17,1,0,0,0,0,1,47,19,3,0,0,12
3,0,0,0,2,135,0,0,5,16,7,1,108,3,73,3,0,6,15,0,11,96,2,4,0,12,8,227,1125,15,1,3,1,124,15,55,289,158,4,0,0,0,2,1,109,417,2,0,0,0,11,2,71,121,47,0,0,0,7,0,163,224,3,0,0,0,0,0,94,1696,135,4,1,0,1,120,526,1823,45,6,3,3,0,80,0,54,26,0,3,3,1,36,560,19,20,0,0,0,5,119,20,81,0,0,1,2,0,16,12,3,3,0,0,15,6,63,17,0,1,1,0,5,0,9,30,4,1,0,1
3,0,3,0,3,144,0,12,0,0,1,1,108,16,71,1,12,2,2,1,11,99,0,0,0,1,0,233,1151,9,4,1,0,143,20,59,287,162,3,0,0,0,3,1,108,430,1,0,0,0,2,3,69,131,44,0,0,0,0,2,164,224,1,0,0,15,0,4,148,1699,139,39,3,1,5,131,515,1766,54,0,2,0,28,84,0,53,25,0,1,0,0,106,504,21,19,0,0,0,3,115,29,79,0,0,0,0,0,21,12,15,3,6,0,2,2,59,19,9,0,0,0,1,1,44,19,0,0,0,15
3,0,0,0,2,131,0,0,0,0,0,1,100,6,74,0,0,1,1,1,12,99,0,6,0,6,0,209,1108,16,0,11,15,153,38,58,289,159,3,0,0,0,11,1,110,428,3,0,0,0,2,1,70,135,50,0,0,0,1,1,166,223,3,0,0,0,1,0,92,1628,155,41,0,0,2,119,504,1485,57,13,0,1,1,83,0,56,28,0,35,3,0,77,566,28,9,2,0,0,1,119,32,74,1,0,1,0,3,18,14,3,3,1,0,1,3,62,18,0,0,3,0,0,1,55,29,3,0,0,0
3,0,0,4,0,136,0,0,0,12,0,21,92,6,75,0,0,7,0,19,0,96,0,3,0,14,15,193,1110,16,0,6,1,143,22,59,289,211,5,0,0,0,2,2,110,491,0,0,0,0,2,3,70,140,55,0,0,0,0,1,166,218,0,0,0,2,0,0,88,1515,151,43,4,0,0,123,496,1535,55,9,0,1,0,84,0,57,25,1,0,3,3,108,571,19,17,0,0,7,15,132,41,76,0,0,2,0,7,17,55,2,2,0,0,1,1,66,6,0,0,2,0,1,0,60,28,1,0,0,0
3,0,1,0,3,134,0,0,3,0,3,2,105,6,67,0,0,2,1,1,12,91,0,0,3,8,0,214,1158,15,0,17,0,150,21,57,286,202,7,0,0,0,3,1,109,483,1,0,0,0,4,0,69,142,55,0,0,0,0,0,158,226,3,0,0,0,0,0,99,1561,158,41,3,0,2,103,499,1555,61,9,1,2,0,97,0,58,22,0,1,4,0,57,492,18,17,0,0,0,3,117,39,76,2,0,0,0,1,19,20,1,3,0,9,2,3,67,19,0,1,0,0,1,0,59,33,2,0,4,0
3,0,0,0,2,137,0,0,2,0,0,2,103,3,76,1,0,3,0,3,11,98,1,2,1,7,0,199,1119,16,2,6,3,148,22,63,302,214,7,0,0,0,4,0,114,492,2,0,0,0,3,9,74,144,54,0,0,0,0,16,150,227,1,0,0,1,0,0,92,1545,157,31,0,0,1,124,499,1575,62,13,0,0,1,83,0,62,24,8,7,1,3,85,568,19,19,0,0,9,0,120,39,76,0,0,1,0,0,19,20,2,3,1,1,14,3,64,19,0,2,2,0,0,7,62,33,1,1,0,0
3,0,0,1,3,144,0,0,1,0,0,4,105,3,76,0,1,2,0,4,11,117,3,0,1,6,0,224,1158,15,1,5,2,150,19,57,287,239,9,0,0,0,2,2,111,496,3,0,0,0,1,1,69,143,55,0,0,1,0,2,158,228,2,0,0,32,0,0,89,1532,156,43,3,3,2,122,491,1553,60,3,1,0,10,82,0,60,25,0,1,0,1,73,555,20,19,0,0,0,1,112,41,84,2,0,3,0,1,16,20,6,41,0,0,4,1,60,24,0,8,0,1,0,0,49,19,0,0,0,0
3,0,1,0,0,137,0,0,1,6,2,3,104,4,75,0,0,3,0,1,10,109,1,0,2,5,0,212,1126,13,1,5,3,147,19,55,291,254,8,0,0,0,2,4,110,503,2,0,0,0,3,2,68,148,54,0,0,0,0,2,158,230,3,0,0,0,0,5,85,1541,156,43,3,0,1,132,483,1561,58,5,0,1,1,97,0,63,24,0,0,2,1,94,564,20,0,0,0,0,3,116,40,76,1,0,0,2,1,19,20,1,5,12,0,2,2,65,17,0,1,5,15,0,0,62,32,3,1,0,20
3,0,1,0,3,140,0,0,2,0,2,3,105,6,75,0,0,1,2,3,11,100,0,2,0,5,1,195,1079,15,0,6,3,148,16,56,297,255,11,0,0,0,1,0,112,494,2,0,0,12,4,3,73,144,55,0,0,6,0,11,152,225,2,0,0,0,0,1,90,1568,176,44,3,0,6,124,494,1566,52,5,0,0,2,86,0,56,27,0,0,2,1,78,568,20,19,0,0,0,2,116,41,77,0,0,9,0,1,18,19,2,3,8,12,2,3,65,17,0,1,3,0,1,1,63,32,1,0,0,20
3,0,1,0,3,134,0,0,0,0,6,1,102,3,76,2,0,1,1,1,11,98,0,2,0,6,1,194,1082,16,0,6,3,152,22,55,290,255,9,0,0,0,2,0,112,499,2,0,0,0,3,0,75,147,55,0,0,2,0,0,161,227,3,0,0,0,0,0,91,1560,175,39,1,0,1,123,489,1583,62,0,6,0,0,81,0,58,38,7,0,2,1,62,555,14,25,8,0,0,1,117,39,76,0,0,4,0,1,18,18,3,5,0,1,3,2,64,16,1,0,1,0,1,0,60,35,3,0,0,0
3,0,21,0,1,139,0,0,2,7,11,1,102,4,76,0,0,6,6,1,12,99,0,1,0,14,0,192,1078,16,0,6,3,150,21,57,301,275,0,0,0,0,3,0,114,516,0,0,0,0,2,0,75,153,39,0,0,0,0,0,156,226,6,0,0,0,0,0,91,1571,167,56,0,0,2,123,487,1584,62,1,0,0,0,80,0,64,24,3,0,2,2,82,564,22,19,6,4,0,6,117,39,75,0,0,3,0,0,21,24,2,4,0,0,7,0,63,19,0,1,0,0,7,47,63,32,2,0,0,0
3,0,2,0,7,140,0,0,0,0,0,0,116,6,75,1,1,0,3,0,15,97,0,1,0,9,0,200,1115,15,0,7,2,152,20,57,294,268,7,0,0,0,4,4,111,518,6,0,0,0,3,1,70,153,51,0,0,0,0,1,159,226,0,0,0,0,1,0,94,1573,167,51,1,0,1,121,479,1580,62,0,0,3,0,79,0,62,28,0,7,3,1,83,551,21,22,6,0,11,0,112,40,75,0,0,6,22,0,21,20,3,3,0,0,12,0,66,17,0,0,0,0,13,0,63,36,3,0,0,0
3,6,0,7,6,140,0,0,3,1,0,9,118,4,76,0,0,2,0,0,2,97,1,3,0,1,3,177,1118,15,0,6,2,148,19,56,292,268,2,0,0,0,1,2,110,521,0,0,0,0,3,2,70,143,56,0,0,0,0,3,160,234,14,0,0,0,0,0,88,1721,168,44,0,0,1,124,478,1440,63,0,1,3,0,81,0,63,26,0,1,3,1,108,545,23,20,3,0,3,3,127,40,76,0,0,0,11,0,24,15,2,3,0,0,4,0,88,1,0,1,2,0,0,7,71,30,1,2,0,0
3,0,33,1,0,138,0,0,0,0,0,0,100,5,76,0,1,0,0,0,7,100,0,0,0,11,1,169,1131,15,0,4,3,153,19,55,304,244,2,0,0,0,3,6,119,519,3,0,0,0,3,4,70,145,56,0,0,0,1,19,153,231,8,0,0,21,0,0,84,1815,163,44,4,0,11,125,480,1308,63,11,1,0,20,81,0,62,27,1,2,0,0,83,548,18,20,0,0,0,3,81,39,73,8,0,1,0,1,31,18,1,9,1,0,4,2,75,17,0,12,0,0,2,0,75,39,4,0,0,0
3,0,0,0,0,146,0,0,1,4,0,0,101,8,69,0,0,0,0,8,9,116,0,1,1,8,2,179,1144,15,6,5,3,151,21,54,295,279,12,0,0,0,3,1,112,524,0,0,0,0,3,3,72,136,50,0,0,0,0,3,161,230,6,0,0,0,0,0,84,1425,151,43,1,0,0,119,446,1233,59,0,1,1,9,74,0,63,25,0,0,0,22,62,511,21,19,0,0,0,1,112,41,80,0,0,2,0,1,23,18,2,6,0,0,3,3,77,15,0,3,3,0,0,2,71,36,0,0,0,0
3,0,0,0,2,141,9,2,0,0,0,2,106,15,80,1,0,3,0,1,12,105,0,2,0,12,0,154,1081,20,5,7,3,149,19,56,292,268,9,0,0,0,3,0,110,514,1,0,0,0,3,1,71,146,56,0,0,0,0,2,159,228,2,0,0,0,0,3,73,1681,184,44,4,0,0,116,441,1347,64,6,2,4,0,95,0,63,26,0,4,5,0,92,532,21,20,0,0,0,3,118,40,69,0,0,0,0,2,22,15,8,25,1,0,6,1,61,19,4,0,3,4,1,0,57,31,5,0,3,23
3,0,0,0,0,142,0,0,0,0,0,3,102,4,76,0,0,3,0,1,10,99,0,3,2,6,0,172,1057,15,0,12,12,155,12,69,296,270,8,0,0,0,0,0,112,506,1,0,0,0,6,5,70,147,53,0,0,0,4,12,167,227,1,0,0,1,0,0,79,2011,212,45,1,0,0,120,394,1255,73,7,0,0,0,91,0,59,34,0,0,2,0,78,524,15,4,0,0,0,4,117,39,76,0,3,2,0,1,22,24,3,1,0,17,4,2,64,16,3,0,0,0,3,0,71,40,3,0,0,0
3,0,0,0,2,142,0,0,0,2,0,1,102,4,79,0,0,1,0,0,12,98,1,1,0,8,1,145,1034,16,1,6,3,143,26,60,300,293,9,0,0,0,1,0,116,527,2,0,0,0,2,0,70,147,55,0,0,2,1,4,167,227,2,0,0,0,0,0,84,2130,200,45,1,0,0,105,385,1250,63,8,1,1,1,76,0,63,31,0,3,2,1,80,492,19,19,0,0,7,47,120,28,76,0,0,3,2,0,24,20,3,3,0,0,9,12,75,17,0,0,1,0,0,0,59,39,2,0,0,0
3,0,0,0,3,144,1,2,0,0,2,1,103,0,76,1,0,1,1,0,12,99,0,3,0,12,0,156,1083,20,7,3,5,153,19,56,289,300,8,0,0,0,3,1,112,533,1,0,0,0,4,1,71,147,57,0,0,0,0,0,160,232,2,0,0,0,0,0,83,2137,195,45,4,0,1,105,388,1255,63,6,0,0,1,74,0,64,31,0,2,3,3,40,494,20,19,0,0,0,0,120,39,76,0,0,3,15,0,23,18,3,3,1,1,8,13,72,17,0,0,1,0,44,6,63,46,3,0,0,1
3,0,0,0,3,143,0,0,2,4,0,1,103,4,76,0,0,14,0,3,11,99,1,3,0,15,0,152,1093,16,1,7,2,142,21,56,284,287,10,0,0,0,4,0,111,526,2,0,0,0,4,1,71,147,56,0,0,0,0,2,157,227,3,0,0,0,0,0,83,2186,228,44,10,0,1,103,371,1249,67,1,5,1,1,76,0,63,33,2,6,1,1,83,468,23,20,3,0,63,14,108,40,72,1,0,1,0,0,21,12,2,4,1,0,0,11,71,18,0,1,0,0,1,2,79,48,2,1,0,0
3,0,0,0,1,143,0,0,3,0,1,1,103,4,77,0,0,19,0,2,12,100,0,1,0,17,0,158,1091,20,0,7,2,147,19,68,290,295,8,0,0,12,11,0,117,537,1,0,0,0,7,7,72,151,54,0,0,13,0,8,167,231,2,0,0,0,1,0,82,2227,227,49,3,0,1,104,380,1250,63,9,0,2,0,71,0,65,31,1,3,3,0,42,479,23,20,0,11,0,12,113,38,74,0,0,1,8,15,22,11,1,3,0,0,11,0,71,17,0,1,0,0,3,0,78,49,1,1,0,0
3,3,0,0,0,143,0,0,0,0,0,1,103,4,76,1,0,6,6,1,13,100,0,2,0,19,0,176,1126,16,0,5,2,163,19,65,299,289,7,0,0,0,2,0,113,537,0,0,0,0,7,0,71,151,54,0,0,0,9,1,179,231,1,0,0,0,0,0,84,2198,224,46,4,0,1,107,381,1250,64,8,3,0,1,73,0,63,33,0,0,0,2,80,483,20,19,0,0,0,13,115,39,81,0,0,3,0,8,22,14,3,3,0,0,0,1,71,19,0,0,3,0,6,0,77,51,2,1,0,0
3,0,0,0,1,142,0,0,3,8,0,3,102,5,73,0,0,7,0,4,10,99,0,1,0,8,0,186,1121,14,1,8,3,153,20,66,287,292,9,0,0,0,3,17,120,528,2,0,0,0,3,6,67,149,55,0,0,0,0,10,159,230,2,0,0,0,0,0,87,2209,225,44,3,0,7,105,381,1234,64,9,1,0,10,73,0,62,33,0,1,0,0,82,489,21,20,0,0,0,2,121,32,79,0,0,3,0,3,39,7,2,3,0,1,0,0,90,25,0,0,0,0,0,4,79,56,1,0,0,0
3,0,0,0,0,139,0,0,0,0,0,3,97,4,76,1,0,2,0,5,12,98,1,1,1,7,0,192,1144,15,0,6,3,156,19,59,294,299,21,0,0,0,2,2,113,548,15,0,0,0,2,4,71,146,59,0,0,0,0,2,160,228,0,0,0,9,0,5,79,1403,230,46,3,14,0,120,423,1443,67,6,0,3,0,80,0,64,31,1,0,10,24,74,529,23,20,0,0,0,2,113,44,87,8,0,2,0,4,18,7,0,7,0,1,3,0,71,22,0,15,0,0,1,1,83,42,4,7,0,0
3,0,0,0,1,134,7,0,1,0,5,2,103,10,79,0,0,2,2,3,10,101,5,1,1,4,1,179,1142,17,5,5,3,157,19,65,287,293,7,0,0,0,3,0,112,538,1,0,0,0,4,1,73,152,54,0,0,0,0,1,161,230,1,0,0,0,0,10,108,1565,245,44,1,0,0,104,428,1482,73,7,0,3,0,68,0,76,23,0,1,3,2,119,536,25,14,0,0,0,3,118,40,89,0,0,14,0,1,21,11,5,24,0,0,3,1,72,17,4,2,2,0,2,0,71,47,1,0,14,0
3,0,0,0,1,144,0,2,0,0,1,1,102,4,76,3,0,1,1,3,10,99,0,0,0,6,1,168,1135,15,0,2,4,158,19,55,287,294,8,0,0,0,1,2,111,539,1,0,0,0,2,3,69,152,54,0,0,0,0,2,160,229,1,0,0,2,0,0,86,1916,231,46,3,0,1,107,410,1340,69,12,0,3,0,78,0,63,46,2,0,4,0,87,538,10,20,0,0,0,3,115,40,83,0,26,0,0,2,21,12,6,3,8,0,2,4,72,15,0,0,5,0,0,1,73,45,1,0,0,4
3,0,1,0,1,143,0,0,1,0,1,2,102,5,76,3,4,0,3,1,12,100,0,0,2,6,2,179,1135,17,0,5,3,158,21,57,287,292,7,0,0,0,0,0,112,537,1,0,0,0,3,0,71,151,52,0,0,0,2,2,163,230,1,0,0,0,7,0,81,2108,230,47,5,0,0,115,377,1215,63,12,0,0,0,74,0,63,35,0,2,15,0,37,487,22,20,0,0,2,3,113,39,76,0,0,3,1,1,30,15,7,2,0,0,0,1,87,0,0,0,0,0,4,3,96,103,0,0,0,0
3,0,0,0,2,145,0,0,1,0,0,1,103,12,65,0,9,1,0,1,12,99,3,0,9,5,1,172,1095,23,0,1,2,143,19,56,290,289,11,0,0,0,3,1,112,533,2,0,0,0,3,2,70,148,56,0,0,0,0,1,161,231,1,0,0,1,0,2,99,1651,210,46,4,0,4,121,451,1459,63,0,0,1,0,77,0,67,32,0,0,1,1,56,535,19,19,0,0,0,3,112,41,83,1,0,0,0,2,22,14,2,4,2,0,3,3,69,17,0,1,0,0,2,1,69,33,2,0,0,1
3,0,0,0,0,149,0,0,2,0,0,2,17,3,81,1,0,0,0,3,9,98,1,0,1,0,0,22,110,87,99,0,3,14,55,67,19,480,40,0,0,0,33,18,40,48,43,0,0,0,0,7,7,45,102,0,0,7,0,15,73,45,39,0,0,0,0,0,22,867,3133,92,13,0,1,15,2,2320,840,73,0,3,0,21,0,116,103,3,0,3,1,24,97,22,22,9,0,65,9,31,3,94,0,0,1,0,4,0,2,3,2,8,0,18,7,15,1,0,71,177,0,22,4,13,14,2,252,1,0
3,0,4,0,0,8,0,0,2,1,0,12,11,3,100,0,0,4,0,12,0,92,39,5,1,0,0,2,98,407,425,104,2,17,8,0,8,780,174,0,0,0,3,0,1,11,48,0,0,0,3,2,3,35,66,0,0,0,0,0,12,36,4,0,0,18,15,0,95,2382,3491,78,1,0,0,3,48,687,688,72,9,3,0,19,0,74,35,1,1,7,7,8,60,19,17,0,0,0,2,9,48,103,0,0,2,0,1,15,0,44,0,1,0,1,4,53,39,7,3,1,0,1,2,71,73,8,11,0,0
